time,power,energy_generation_costs,unit,heat,energy_cashflow,simulation
2019-01-02 07:00:00,1000,19000,Unit 15,0,38000,example_01d_base
2019-01-02 08:00:00,1000,19000,Unit 15,0,38000,example_01d_base
2019-01-02 09:00:00,1000,19000,Unit 15,0,38000,example_01d_base
2019-01-02 10:00:00,1000,19000,Unit 15,0,38000,example_01d_base
2019-01-02 11:00:00,1000,19000,Unit 15,0,37000,example_01d_base
2019-01-02 12:00:00,1000,19000,Unit 15,0,37000,example_01d_base
2019-01-02 13:00:00,1000,19000,Unit 15,0,37000,example_01d_base
2019-01-02 14:00:00,1000,19000,Unit 15,0,37000,example_01d_base
2019-01-02 15:00:00,1000,19000,Unit 15,0,37000,example_01d_base
2019-01-02 16:00:00,1000,19000,Unit 15,0,37000,example_01d_base
2019-01-02 17:00:00,1000,19000,Unit 15,0,37000,example_01d_base
2019-01-02 18:00:00,1000,19000,Unit 15,0,37000,example_01d_base
2019-01-02 19:00:00,1000,19000,Unit 15,0,36000,example_01d_base
2019-01-02 20:00:00,1000,19000,Unit 15,0,36000,example_01d_base
2019-01-02 00:00:00,1000,20000,Unit 16,0,39000,example_01d_base
2019-01-02 01:00:00,1000,20000,Unit 16,0,39000,example_01d_base
2019-01-02 02:00:00,1000,20000,Unit 16,0,39000,example_01d_base
2019-01-02 03:00:00,1000,20000,Unit 16,0,38000,example_01d_base
2019-01-02 04:00:00,1000,20000,Unit 16,0,38000,example_01d_base
2019-01-02 05:00:00,1000,20000,Unit 16,0,38000,example_01d_base
2019-01-02 06:00:00,1000,20000,Unit 16,0,38000,example_01d_base
2019-01-02 07:00:00,1000,20000,Unit 16,0,38000,example_01d_base
2019-01-02 08:00:00,1000,20000,Unit 16,0,38000,example_01d_base
2019-01-02 09:00:00,1000,20000,Unit 16,0,38000,example_01d_base
2019-01-02 10:00:00,1000,20000,Unit 16,0,38000,example_01d_base
2019-01-02 11:00:00,1000,20000,Unit 16,0,37000,example_01d_base
2019-01-02 12:00:00,1000,20000,Unit 16,0,37000,example_01d_base
2019-01-02 13:00:00,1000,20000,Unit 16,0,37000,example_01d_base
2019-01-02 14:00:00,1000,20000,Unit 16,0,37000,example_01d_base
2019-01-02 15:00:00,1000,20000,Unit 16,0,37000,example_01d_base
2019-01-02 16:00:00,1000,20000,Unit 16,0,37000,example_01d_base
2019-01-02 17:00:00,1000,20000,Unit 16,0,37000,example_01d_base
2019-01-02 18:00:00,1000,20000,Unit 16,0,37000,example_01d_base
2019-01-02 19:00:00,1000,20000,Unit 16,0,36000,example_01d_base
2019-01-02 20:00:00,1000,20000,Unit 16,0,36000,example_01d_base
2019-01-02 00:00:00,1000,21000,Unit 17,0,39000,example_01d_base
2019-01-02 01:00:00,1000,21000,Unit 17,0,39000,example_01d_base
2019-01-02 02:00:00,1000,21000,Unit 17,0,39000,example_01d_base
2019-01-02 03:00:00,1000,21000,Unit 17,0,38000,example_01d_base
2019-01-02 04:00:00,1000,21000,Unit 17,0,38000,example_01d_base
2019-01-02 05:00:00,1000,21000,Unit 17,0,38000,example_01d_base
2019-01-02 06:00:00,1000,21000,Unit 17,0,38000,example_01d_base
2019-01-02 07:00:00,1000,21000,Unit 17,0,38000,example_01d_base
2019-01-02 08:00:00,1000,21000,Unit 17,0,38000,example_01d_base
2019-01-02 09:00:00,1000,21000,Unit 17,0,38000,example_01d_base
2019-01-02 10:00:00,1000,21000,Unit 17,0,38000,example_01d_base
2019-01-02 11:00:00,1000,21000,Unit 17,0,37000,example_01d_base
2019-01-02 12:00:00,1000,21000,Unit 17,0,37000,example_01d_base
2019-01-02 13:00:00,1000,21000,Unit 17,0,37000,example_01d_base
2019-01-02 14:00:00,1000,21000,Unit 17,0,37000,example_01d_base
2019-01-02 15:00:00,1000,21000,Unit 17,0,37000,example_01d_base
2019-01-02 16:00:00,1000,21000,Unit 17,0,37000,example_01d_base
2019-01-02 17:00:00,1000,21000,Unit 17,0,37000,example_01d_base
2019-01-02 18:00:00,1000,21000,Unit 17,0,37000,example_01d_base
2019-01-02 19:00:00,1000,21000,Unit 17,0,36000,example_01d_base
2019-01-02 20:00:00,1000,21000,Unit 17,0,36000,example_01d_base
2019-01-02 00:00:00,1000,22000,Unit 18,0,39000,example_01d_base
2019-01-02 01:00:00,1000,22000,Unit 18,0,39000,example_01d_base
2019-01-02 02:00:00,1000,22000,Unit 18,0,39000,example_01d_base
2019-01-02 03:00:00,1000,22000,Unit 18,0,38000,example_01d_base
2019-01-02 04:00:00,1000,22000,Unit 18,0,38000,example_01d_base
2019-01-02 05:00:00,1000,22000,Unit 18,0,38000,example_01d_base
2019-01-02 06:00:00,1000,22000,Unit 18,0,38000,example_01d_base
2019-01-02 07:00:00,1000,22000,Unit 18,0,38000,example_01d_base
2019-01-02 08:00:00,1000,22000,Unit 18,0,38000,example_01d_base
2019-01-02 09:00:00,1000,22000,Unit 18,0,38000,example_01d_base
2019-01-02 10:00:00,1000,22000,Unit 18,0,38000,example_01d_base
2019-01-02 11:00:00,1000,22000,Unit 18,0,37000,example_01d_base
2019-01-02 12:00:00,1000,22000,Unit 18,0,37000,example_01d_base
2019-01-02 13:00:00,1000,22000,Unit 18,0,37000,example_01d_base
2019-01-02 14:00:00,1000,22000,Unit 18,0,37000,example_01d_base
2019-01-02 15:00:00,1000,22000,Unit 18,0,37000,example_01d_base
2019-01-02 16:00:00,1000,22000,Unit 18,0,37000,example_01d_base
2019-01-02 17:00:00,1000,22000,Unit 18,0,37000,example_01d_base
2019-01-02 18:00:00,1000,22000,Unit 18,0,37000,example_01d_base
2019-01-02 19:00:00,1000,22000,Unit 18,0,36000,example_01d_base
2019-01-02 20:00:00,1000,22000,Unit 18,0,36000,example_01d_base
2019-01-02 00:00:00,1000,23000,Unit 19,0,39000,example_01d_base
2019-01-02 01:00:00,1000,23000,Unit 19,0,39000,example_01d_base
2019-01-02 02:00:00,1000,23000,Unit 19,0,39000,example_01d_base
2019-01-02 03:00:00,1000,23000,Unit 19,0,38000,example_01d_base
2019-01-02 04:00:00,1000,23000,Unit 19,0,38000,example_01d_base
2019-01-02 05:00:00,1000,23000,Unit 19,0,38000,example_01d_base
2019-01-02 06:00:00,1000,23000,Unit 19,0,38000,example_01d_base
2019-01-02 07:00:00,1000,23000,Unit 19,0,38000,example_01d_base
2019-01-02 08:00:00,1000,23000,Unit 19,0,38000,example_01d_base
2019-01-02 09:00:00,1000,23000,Unit 19,0,38000,example_01d_base
2019-01-02 10:00:00,1000,23000,Unit 19,0,38000,example_01d_base
2019-01-02 11:00:00,1000,23000,Unit 19,0,37000,example_01d_base
2019-01-02 12:00:00,1000,23000,Unit 19,0,37000,example_01d_base
2019-01-02 13:00:00,1000,23000,Unit 19,0,37000,example_01d_base
2019-01-02 14:00:00,1000,23000,Unit 19,0,37000,example_01d_base
2019-01-02 15:00:00,1000,23000,Unit 19,0,37000,example_01d_base
2019-01-02 16:00:00,1000,23000,Unit 19,0,37000,example_01d_base
2019-01-02 17:00:00,1000,23000,Unit 19,0,37000,example_01d_base
2019-01-02 18:00:00,1000,23000,Unit 19,0,37000,example_01d_base
2019-01-02 19:00:00,1000,23000,Unit 19,0,36000,example_01d_base
2019-01-02 20:00:00,1000,23000,Unit 19,0,36000,example_01d_base
2019-01-02 00:00:00,0,0,Unit 20,0,15000,example_01d_base
2019-01-02 01:00:00,980,23520,Unit 20,0,38520,example_01d_base
2019-01-02 02:00:00,1000,24000,Unit 20,0,39000,example_01d_base
2019-01-02 03:00:00,1000,24000,Unit 20,0,38000,example_01d_base
2019-01-02 04:00:00,1000,24000,Unit 20,0,38000,example_01d_base
2019-01-02 05:00:00,1000,24000,Unit 20,0,38000,example_01d_base
2019-01-02 06:00:00,1000,24000,Unit 20,0,38000,example_01d_base
2019-01-02 07:00:00,1000,24000,Unit 20,0,38000,example_01d_base
2019-01-02 08:00:00,1000,24000,Unit 20,0,38000,example_01d_base
2019-01-02 09:00:00,1000,24000,Unit 20,0,38000,example_01d_base
2019-01-02 10:00:00,1000,24000,Unit 20,0,38000,example_01d_base
2019-01-02 11:00:00,1000,24000,Unit 20,0,37000,example_01d_base
2019-01-02 12:00:00,1000,24000,Unit 20,0,37000,example_01d_base
2019-01-02 13:00:00,1000,24000,Unit 20,0,37000,example_01d_base
2019-01-02 14:00:00,1000,24000,Unit 20,0,37000,example_01d_base
2019-01-02 15:00:00,1000,24000,Unit 20,0,37000,example_01d_base
2019-01-02 16:00:00,1000,24000,Unit 20,0,37000,example_01d_base
2019-01-02 17:00:00,1000,24000,Unit 20,0,37000,example_01d_base
2019-01-02 18:00:00,1000,24000,Unit 20,0,37000,example_01d_base
2019-01-02 19:00:00,1000,24000,Unit 20,0,36000,example_01d_base
2019-01-02 20:00:00,1000,24000,Unit 20,0,36000,example_01d_base
2019-01-02 00:00:00,1000,30000,Unit 26,0,39000,example_01d_base
2019-01-02 01:00:00,1000,30000,Unit 26,0,39000,example_01d_base
2019-01-02 02:00:00,1000,30000,Unit 26,0,39000,example_01d_base
2019-01-02 03:00:00,1000,30000,Unit 26,0,38000,example_01d_base
2019-01-02 04:00:00,1000,30000,Unit 26,0,38000,example_01d_base
2019-01-02 05:00:00,1000,30000,Unit 26,0,38000,example_01d_base
2019-01-02 06:00:00,1000,30000,Unit 26,0,38000,example_01d_base
2019-01-02 07:00:00,1000,30000,Unit 26,0,38000,example_01d_base
2019-01-02 08:00:00,1000,30000,Unit 26,0,38000,example_01d_base
2019-01-02 09:00:00,1000,30000,Unit 26,0,38000,example_01d_base
2019-01-02 10:00:00,1000,30000,Unit 26,0,38000,example_01d_base
2019-01-02 11:00:00,1000,30000,Unit 26,0,37000,example_01d_base
2019-01-02 12:00:00,1000,30000,Unit 26,0,37000,example_01d_base
2019-01-02 13:00:00,1000,30000,Unit 26,0,37000,example_01d_base
2019-01-02 14:00:00,1000,30000,Unit 26,0,37000,example_01d_base
2019-01-02 15:00:00,1000,30000,Unit 26,0,37000,example_01d_base
2019-01-02 16:00:00,1000,30000,Unit 26,0,37000,example_01d_base
2019-01-02 17:00:00,1000,30000,Unit 26,0,37000,example_01d_base
2019-01-02 18:00:00,1000,30000,Unit 26,0,37000,example_01d_base
2019-01-02 19:00:00,1000,30000,Unit 26,0,36000,example_01d_base
2019-01-02 20:00:00,1000,30000,Unit 26,0,36000,example_01d_base
2019-01-02 00:00:00,1000,31000,Unit 27,0,39000,example_01d_base
2019-01-02 01:00:00,1000,31000,Unit 27,0,39000,example_01d_base
2019-01-02 02:00:00,1000,31000,Unit 27,0,39000,example_01d_base
2019-01-02 03:00:00,1000,31000,Unit 27,0,38000,example_01d_base
2019-01-02 04:00:00,1000,31000,Unit 27,0,38000,example_01d_base
2019-01-02 05:00:00,1000,31000,Unit 27,0,38000,example_01d_base
2019-01-02 06:00:00,1000,31000,Unit 27,0,38000,example_01d_base
2019-01-02 07:00:00,1000,31000,Unit 27,0,38000,example_01d_base
2019-01-02 08:00:00,1000,31000,Unit 27,0,38000,example_01d_base
2019-01-02 09:00:00,1000,31000,Unit 27,0,38000,example_01d_base
2019-01-02 10:00:00,1000,31000,Unit 27,0,38000,example_01d_base
2019-01-02 11:00:00,1000,31000,Unit 27,0,37000,example_01d_base
2019-01-02 12:00:00,1000,31000,Unit 27,0,37000,example_01d_base
2019-01-02 13:00:00,1000,31000,Unit 27,0,37000,example_01d_base
2019-01-02 14:00:00,1000,31000,Unit 27,0,37000,example_01d_base
2019-01-02 15:00:00,1000,31000,Unit 27,0,37000,example_01d_base
2019-01-02 16:00:00,1000,31000,Unit 27,0,37000,example_01d_base
2019-01-02 17:00:00,1000,31000,Unit 27,0,37000,example_01d_base
2019-01-02 18:00:00,1000,31000,Unit 27,0,37000,example_01d_base
2019-01-02 19:00:00,1000,31000,Unit 27,0,36000,example_01d_base
2019-01-02 20:00:00,1000,31000,Unit 27,0,36000,example_01d_base
2019-01-02 00:00:00,1000,32000,Unit 28,0,39000,example_01d_base
2019-01-02 01:00:00,1000,32000,Unit 28,0,39000,example_01d_base
2019-01-02 02:00:00,1000,32000,Unit 28,0,39000,example_01d_base
2019-01-02 03:00:00,1000,32000,Unit 28,0,38000,example_01d_base
2019-01-02 04:00:00,1000,32000,Unit 28,0,38000,example_01d_base
2019-01-02 05:00:00,1000,32000,Unit 28,0,38000,example_01d_base
2019-01-02 06:00:00,1000,32000,Unit 28,0,38000,example_01d_base
2019-01-02 07:00:00,1000,32000,Unit 28,0,38000,example_01d_base
2019-01-02 08:00:00,1000,32000,Unit 28,0,38000,example_01d_base
2019-01-02 09:00:00,1000,32000,Unit 28,0,38000,example_01d_base
2019-01-02 10:00:00,1000,32000,Unit 28,0,38000,example_01d_base
2019-01-02 11:00:00,1000,32000,Unit 28,0,37000,example_01d_base
2019-01-02 12:00:00,1000,32000,Unit 28,0,37000,example_01d_base
2019-01-02 13:00:00,1000,32000,Unit 28,0,37000,example_01d_base
2019-01-02 14:00:00,1000,32000,Unit 28,0,37000,example_01d_base
2019-01-02 15:00:00,1000,32000,Unit 28,0,37000,example_01d_base
2019-01-02 16:00:00,1000,32000,Unit 28,0,37000,example_01d_base
2019-01-02 17:00:00,1000,32000,Unit 28,0,37000,example_01d_base
2019-01-02 18:00:00,1000,32000,Unit 28,0,37000,example_01d_base
2019-01-02 19:00:00,1000,32000,Unit 28,0,36000,example_01d_base
2019-01-02 20:00:00,1000,32000,Unit 28,0,36000,example_01d_base
2019-01-02 00:00:00,1000,33000,Unit 29,0,39000,example_01d_base
2019-01-02 01:00:00,980,32340,Unit 29,0,38340,example_01d_base
2019-01-02 02:00:00,240,7920,Unit 29,0,13920,example_01d_base
2019-01-02 03:00:00,520,17160,Unit 29,0,22160,example_01d_base
2019-01-02 04:00:00,800,26400,Unit 29,0,31400,example_01d_base
2019-01-02 05:00:00,1000,33000,Unit 29,0,38000,example_01d_base
2019-01-02 06:00:00,1000,33000,Unit 29,0,38000,example_01d_base
2019-01-02 07:00:00,1000,33000,Unit 29,0,38000,example_01d_base
2019-01-02 08:00:00,1000,33000,Unit 29,0,38000,example_01d_base
2019-01-02 09:00:00,1000,33000,Unit 29,0,38000,example_01d_base
2019-01-02 10:00:00,1000,33000,Unit 29,0,38000,example_01d_base
2019-01-02 11:00:00,1000,33000,Unit 29,0,37000,example_01d_base
2019-01-02 12:00:00,1000,33000,Unit 29,0,37000,example_01d_base
2019-01-02 13:00:00,1000,33000,Unit 29,0,37000,example_01d_base
2019-01-02 14:00:00,1000,33000,Unit 29,0,37000,example_01d_base
2019-01-02 15:00:00,1000,33000,Unit 29,0,37000,example_01d_base
2019-01-02 16:00:00,1000,33000,Unit 29,0,37000,example_01d_base
2019-01-02 17:00:00,1000,33000,Unit 29,0,37000,example_01d_base
2019-01-02 18:00:00,1000,33000,Unit 29,0,37000,example_01d_base
2019-01-02 19:00:00,1000,33000,Unit 29,0,36000,example_01d_base
2019-01-02 20:00:00,1000,33000,Unit 29,0,36000,example_01d_base
2019-01-02 00:00:00,0,0,Unit 30,0,5000,example_01d_base
2019-01-02 01:00:00,0,0,Unit 30,0,5000,example_01d_base
2019-01-02 02:00:00,0,0,Unit 30,0,5000,example_01d_base
2019-01-02 03:00:00,0,0,Unit 30,0,4000,example_01d_base
2019-01-02 04:00:00,0,0,Unit 30,0,4000,example_01d_base
2019-01-02 05:00:00,80,2720,Unit 30,0,6720,example_01d_base
2019-01-02 06:00:00,360,12240,Unit 30,0,16240,example_01d_base
2019-01-02 07:00:00,640,21760,Unit 30,0,25760,example_01d_base
2019-01-02 08:00:00,920,31280,Unit 30,0,35280,example_01d_base
2019-01-02 09:00:00,1000,34000,Unit 30,0,38000,example_01d_base
2019-01-02 10:00:00,1000,34000,Unit 30,0,38000,example_01d_base
2019-01-02 11:00:00,1000,34000,Unit 30,0,37000,example_01d_base
2019-01-02 12:00:00,1000,34000,Unit 30,0,37000,example_01d_base
2019-01-02 13:00:00,1000,34000,Unit 30,0,37000,example_01d_base
2019-01-02 14:00:00,1000,34000,Unit 30,0,37000,example_01d_base
2019-01-02 15:00:00,1000,34000,Unit 30,0,37000,example_01d_base
2019-01-02 16:00:00,1000,34000,Unit 30,0,37000,example_01d_base
2019-01-02 17:00:00,1000,34000,Unit 30,0,37000,example_01d_base
2019-01-02 18:00:00,1000,34000,Unit 30,0,37000,example_01d_base
2019-01-02 19:00:00,1000,34000,Unit 30,0,36000,example_01d_base
2019-01-02 20:00:00,1000,34000,Unit 30,0,36000,example_01d_base
2019-01-02 00:00:00,0,0,Unit 31,0,4000,example_01d_base
2019-01-02 01:00:00,0,0,Unit 31,0,4000,example_01d_base
2019-01-02 02:00:00,0,0,Unit 31,0,4000,example_01d_base
2019-01-02 03:00:00,0,0,Unit 31,0,3000,example_01d_base
2019-01-02 04:00:00,0,0,Unit 31,0,3000,example_01d_base
2019-01-02 05:00:00,0,0,Unit 31,0,3000,example_01d_base
2019-01-02 06:00:00,0,0,Unit 31,0,3000,example_01d_base
2019-01-02 07:00:00,0,0,Unit 31,0,3000,example_01d_base
2019-01-02 08:00:00,0,0,Unit 31,0,3000,example_01d_base
2019-01-02 09:00:00,200,7000,Unit 31,0,10000,example_01d_base
2019-01-02 10:00:00,480,16800,Unit 31,0,19800,example_01d_base
2019-01-02 11:00:00,760,26600,Unit 31,0,28600,example_01d_base
2019-01-02 12:00:00,1000,35000,Unit 31,0,37000,example_01d_base
2019-01-02 13:00:00,1000,35000,Unit 31,0,37000,example_01d_base
2019-01-02 14:00:00,1000,35000,Unit 31,0,37000,example_01d_base
2019-01-02 15:00:00,1000,35000,Unit 31,0,37000,example_01d_base
2019-01-02 16:00:00,1000,35000,Unit 31,0,37000,example_01d_base
2019-01-02 17:00:00,1000,35000,Unit 31,0,37000,example_01d_base
2019-01-02 18:00:00,1000,35000,Unit 31,0,37000,example_01d_base
2019-01-02 19:00:00,1000,35000,Unit 31,0,36000,example_01d_base
2019-01-02 20:00:00,1000,35000,Unit 31,0,36000,example_01d_base
2019-01-02 00:00:00,0,0,Unit 32,0,3000,example_01d_base
2019-01-02 01:00:00,0,0,Unit 32,0,3000,example_01d_base
2019-01-02 02:00:00,0,0,Unit 32,0,3000,example_01d_base
2019-01-02 03:00:00,0,0,Unit 32,0,2000,example_01d_base
2019-01-02 04:00:00,0,0,Unit 32,0,2000,example_01d_base
2019-01-02 05:00:00,0,0,Unit 32,0,2000,example_01d_base
2019-01-02 06:00:00,0,0,Unit 32,0,2000,example_01d_base
2019-01-02 07:00:00,0,0,Unit 32,0,2000,example_01d_base
2019-01-02 08:00:00,0,0,Unit 32,0,2000,example_01d_base
2019-01-02 09:00:00,0,0,Unit 32,0,2000,example_01d_base
2019-01-02 10:00:00,0,0,Unit 32,0,2000,example_01d_base
2019-01-02 11:00:00,0,0,Unit 32,0,1000,example_01d_base
2019-01-02 12:00:00,40,1440,Unit 32,0,2440,example_01d_base
2019-01-02 13:00:00,320,11520,Unit 32,0,12520,example_01d_base
2019-01-02 14:00:00,600,21600,Unit 32,0,22600,example_01d_base
2019-01-02 15:00:00,880,31680,Unit 32,0,32680,example_01d_base
2019-01-02 16:00:00,1000,36000,Unit 32,0,37000,example_01d_base
2019-01-02 17:00:00,1000,36000,Unit 32,0,37000,example_01d_base
2019-01-02 18:00:00,1000,36000,Unit 32,0,37000,example_01d_base
2019-01-02 19:00:00,1000,36000,Unit 32,0,36000,example_01d_base
2019-01-02 20:00:00,880,31680,Unit 32,0,31680,example_01d_base
2019-01-02 00:00:00,0,0,Unit 33,0,2000,example_01d_base
2019-01-02 01:00:00,0,0,Unit 33,0,2000,example_01d_base
2019-01-02 02:00:00,0,0,Unit 33,0,2000,example_01d_base
2019-01-02 03:00:00,0,0,Unit 33,0,1000,example_01d_base
2019-01-02 04:00:00,0,0,Unit 33,0,1000,example_01d_base
2019-01-02 05:00:00,0,0,Unit 33,0,1000,example_01d_base
2019-01-02 06:00:00,0,0,Unit 33,0,1000,example_01d_base
2019-01-02 07:00:00,0,0,Unit 33,0,1000,example_01d_base
2019-01-02 08:00:00,0,0,Unit 33,0,1000,example_01d_base
2019-01-02 09:00:00,0,0,Unit 33,0,1000,example_01d_base
2019-01-02 10:00:00,0,0,Unit 33,0,1000,example_01d_base
2019-01-02 11:00:00,0,0,Unit 33,0,0,example_01d_base
2019-01-02 12:00:00,0,0,Unit 33,0,0,example_01d_base
2019-01-02 13:00:00,0,0,Unit 33,0,0,example_01d_base
2019-01-02 14:00:00,0,0,Unit 33,0,0,example_01d_base
2019-01-02 15:00:00,0,0,Unit 33,0,0,example_01d_base
2019-01-02 16:00:00,160,5920,Unit 33,0,5920,example_01d_base
2019-01-02 17:00:00,240,8880,Unit 33,0,8880,example_01d_base
2019-01-02 18:00:00,120,4440,Unit 33,0,4440,example_01d_base
2019-01-02 19:00:00,0,0,Unit 33,0,0,example_01d_base
2019-01-02 20:00:00,0,0,Unit 33,0,0,example_01d_base
2019-01-02 00:00:00,0,0,Unit 34,0,1000,example_01d_base
2019-01-02 01:00:00,0,0,Unit 34,0,1000,example_01d_base
2019-01-02 02:00:00,0,0,Unit 34,0,1000,example_01d_base
2019-01-02 03:00:00,0,0,Unit 34,0,0,example_01d_base
2019-01-02 04:00:00,0,0,Unit 34,0,0,example_01d_base
2019-01-02 05:00:00,0,0,Unit 34,0,0,example_01d_base
2019-01-02 06:00:00,0,0,Unit 34,0,0,example_01d_base
2019-01-02 07:00:00,0,0,Unit 34,0,0,example_01d_base
2019-01-02 08:00:00,0,0,Unit 34,0,0,example_01d_base
2019-01-02 09:00:00,0,0,Unit 34,0,0,example_01d_base
2019-01-02 10:00:00,0,0,Unit 34,0,0,example_01d_base
2019-01-02 11:00:00,0,0,Unit 34,0,0,example_01d_base
2019-01-02 12:00:00,0,0,Unit 34,0,0,example_01d_base
2019-01-02 13:00:00,0,0,Unit 34,0,0,example_01d_base
2019-01-02 14:00:00,0,0,Unit 34,0,0,example_01d_base
2019-01-02 15:00:00,0,0,Unit 34,0,0,example_01d_base
2019-01-02 16:00:00,0,0,Unit 34,0,0,example_01d_base
2019-01-02 17:00:00,0,0,Unit 34,0,0,example_01d_base
2019-01-02 18:00:00,0,0,Unit 34,0,0,example_01d_base
2019-01-02 19:00:00,0,0,Unit 34,0,0,example_01d_base
2019-01-02 20:00:00,0,0,Unit 34,0,0,example_01d_base
2019-01-02 00:00:00,0,0,Unit 35,0,0,example_01d_base
2019-01-02 01:00:00,0,0,Unit 35,0,0,example_01d_base
2019-01-02 02:00:00,0,0,Unit 35,0,0,example_01d_base
2019-01-02 03:00:00,0,0,Unit 35,0,0,example_01d_base
2019-01-02 04:00:00,0,0,Unit 35,0,0,example_01d_base
2019-01-02 05:00:00,0,0,Unit 35,0,0,example_01d_base
2019-01-02 06:00:00,0,0,Unit 35,0,0,example_01d_base
2019-01-02 07:00:00,0,0,Unit 35,0,0,example_01d_base
2019-01-02 08:00:00,0,0,Unit 35,0,0,example_01d_base
2019-01-02 09:00:00,0,0,Unit 35,0,0,example_01d_base
2019-01-02 10:00:00,0,0,Unit 35,0,0,example_01d_base
2019-01-02 11:00:00,0,0,Unit 35,0,0,example_01d_base
2019-01-02 12:00:00,0,0,Unit 35,0,0,example_01d_base
2019-01-02 13:00:00,0,0,Unit 35,0,0,example_01d_base
2019-01-02 14:00:00,0,0,Unit 35,0,0,example_01d_base
2019-01-02 15:00:00,0,0,Unit 35,0,0,example_01d_base
2019-01-02 16:00:00,0,0,Unit 35,0,0,example_01d_base
2019-01-02 17:00:00,0,0,Unit 35,0,0,example_01d_base
2019-01-02 18:00:00,0,0,Unit 35,0,0,example_01d_base
2019-01-02 19:00:00,0,0,Unit 35,0,0,example_01d_base
2019-01-02 20:00:00,0,0,Unit 35,0,0,example_01d_base
2019-01-02 00:00:00,0,0,Unit 36,0,0,example_01d_base
2019-01-02 01:00:00,0,0,Unit 36,0,0,example_01d_base
2019-01-02 02:00:00,0,0,Unit 36,0,0,example_01d_base
2019-01-02 03:00:00,0,0,Unit 36,0,0,example_01d_base
2019-01-02 04:00:00,0,0,Unit 36,0,0,example_01d_base
2019-01-02 05:00:00,0,0,Unit 36,0,0,example_01d_base
2019-01-02 06:00:00,0,0,Unit 36,0,0,example_01d_base
2019-01-02 07:00:00,0,0,Unit 36,0,0,example_01d_base
2019-01-02 08:00:00,0,0,Unit 36,0,0,example_01d_base
2019-01-02 09:00:00,0,0,Unit 36,0,0,example_01d_base
2019-01-02 10:00:00,0,0,Unit 36,0,0,example_01d_base
2019-01-02 11:00:00,0,0,Unit 36,0,0,example_01d_base
2019-01-02 12:00:00,0,0,Unit 36,0,0,example_01d_base
2019-01-02 13:00:00,0,0,Unit 36,0,0,example_01d_base
2019-01-02 14:00:00,0,0,Unit 36,0,0,example_01d_base
2019-01-02 15:00:00,0,0,Unit 36,0,0,example_01d_base
2019-01-02 16:00:00,0,0,Unit 36,0,0,example_01d_base
2019-01-02 17:00:00,0,0,Unit 36,0,0,example_01d_base
2019-01-02 18:00:00,0,0,Unit 36,0,0,example_01d_base
2019-01-02 19:00:00,0,0,Unit 36,0,0,example_01d_base
2019-01-02 20:00:00,0,0,Unit 36,0,0,example_01d_base
2019-01-02 00:00:00,0,0,Unit 37,0,0,example_01d_base
2019-01-02 01:00:00,0,0,Unit 37,0,0,example_01d_base
2019-01-02 02:00:00,0,0,Unit 37,0,0,example_01d_base
2019-01-02 03:00:00,0,0,Unit 37,0,0,example_01d_base
2019-01-02 04:00:00,0,0,Unit 37,0,0,example_01d_base
2019-01-02 05:00:00,0,0,Unit 37,0,0,example_01d_base
2019-01-02 06:00:00,0,0,Unit 37,0,0,example_01d_base
2019-01-02 07:00:00,0,0,Unit 37,0,0,example_01d_base
2019-01-02 08:00:00,0,0,Unit 37,0,0,example_01d_base
2019-01-02 09:00:00,0,0,Unit 37,0,0,example_01d_base
2019-01-02 10:00:00,0,0,Unit 37,0,0,example_01d_base
2019-01-02 11:00:00,0,0,Unit 37,0,0,example_01d_base
